surprise.SMTnews	2012test	0063	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	The western Europeans, who have forgotten this history, should heed our warnings.
surprise.SMTnews	2012test	0064	3.750	None of this absolves rich countries of their responsibility to help.	That does not release however the rich countries of their obligation to help.
surprise.SMTnews	2012test	0065	4.000	They are ignorant, poor, and sick.	They are culture, poor and sick.
surprise.SMTnews	2012test	0066	4.000	Those who know little about modern factory farming may wonder why such legislation would be necessary.	Those who do not know the intensive farming methods will be astonished perhaps the need for such legislation.
surprise.SMTnews	2012test	0067	4.750	Today there are two plausible ways to proceed against a deposed tyrant.	Today there are two ways plausible proceeding against a tyrant deposed.
surprise.SMTnews	2012test	0068	5.000	Yet a process of de-institutionalization of religious experience is also taking place within Islam.	However, a process of de-institutionalisation of the religious experience is also happening within Islam.
surprise.SMTnews	2012test	0069	5.000	Ahmadinejad is embarking on an adventure; Bernanke is not.	Ahmadinejad are embarking on an adventure, not Bernanke.
surprise.SMTnews	2012test	0070	4.500	Other ways are needed.	It is necessary to find other means.  
surprise.SMTnews	2012test	0071	4.250	Foremost among these is that economic development is largely in the hands of poor nations themselves.	At the forefront of these lessons we find that economic development is left largely in the hands of poor nations themselves.
surprise.SMTnews	2012test	0072	5.000	A Europe for All	Europe for all
surprise.SMTnews	2012test	0073	5.000	This has left the Conservative opposition without an effective response.	This leaves the conservative opposition without any effective response.
surprise.SMTnews	2012test	0074	4.750	Today there are two plausible ways to proceed against a deposed tyrant.	Today there are two plausible ways to proceed with regard to a relieved tyrant.
surprise.SMTnews	2012test	0075	4.500	Pro-market economists don't object to corporations that blatantly use snob appeal to promote their products.	Economists pro-marché not contradictory businesses that use openly the attraction of luxury to promote their products.
surprise.SMTnews	2012test	0076	5.000	But America's interest in Iraqi oil was not driven either by economics or energy policy.	But the interest of America for Iraqi oil is not dictated by the economy or the energy policy.
surprise.SMTnews	2012test	0077	5.000	A prominent Chinese businessman who divides his time between Hong-Kong and London was even more specific.	A businessman Chinese influential, which shares his time between Hong Kong and London, was even more specific.
surprise.SMTnews	2012test	0078	4.800	Some results are remarkable.	Some are noteworthy results.
surprise.SMTnews	2012test	0079	5.000	None of this absolves rich countries of their responsibility to help.	But that does not detract rich countries from their obligation to help.
surprise.SMTnews	2012test	0080	3.400	He did, but the initiative did not get very far.	What he has done without the initiative goes very far.
surprise.SMTnews	2012test	0081	5.000	Yet a process of de-institutionalization of religious experience is also taking place within Islam.	However, a process of de-institutionalisation religious experience is also happening within Islam.
surprise.SMTnews	2012test	0082	5.000	But from the American point of view, the international role of the dollar was a trap.	But the American point of view, the international role of the dollar was a trap.
surprise.SMTnews	2012test	0083	5.000	Being a Muslim and being an Islamist are not the same thing.	To be Muslim and be Islamiste are two different things.
surprise.SMTnews	2012test	0084	5.000	Putin's Russia has already lost 12 leading journalists to murder in the past six years.	Putin's Russia has already lost 12 prominent journalists, murdered in the last six years.
surprise.SMTnews	2012test	0085	3.750	But US stock prices fell only 5.2% between May 9 and May 24.	However, the American courses did not show that a fall of 5,2% between the 9 and on May 24.
surprise.SMTnews	2012test	0086	5.000	Indeed, the French philosopher Marcel Gauchet entitled a recent book Democracy Against Itself.	We can also note the French philosopher Marcel Gauchet entitled, one of these recent books against democracy itself.
surprise.SMTnews	2012test	0087	4.600	This is a clear if implicit repudiation of Mubarak, the sole ruler for 24 years.	This is an implicit but clear repudiation of Mubarak, only Head of State for 24 years.
surprise.SMTnews	2012test	0088	4.750	Foremost among these is that economic development is largely in the hands of poor nations themselves.	At the forefront of these lessons, we learn that economic development is largely left in the hands of poor nations themselves.
surprise.SMTnews	2012test	0089	4.800	Some results are remarkable.	Some are noteworthy results.
surprise.SMTnews	2012test	0090	4.000	Will it give us the right to divorce the husbands who abandon us?	They would give the right to divorce the husbands who would have abandoned them?
surprise.SMTnews	2012test	0091	3.750	But US stock prices fell only 5.2% between May 9 and May 24.	Yet, the Americans have accused a lowering of 5.2% between 9 and 24 May.
surprise.SMTnews	2012test	0092	4.714	A Europe for All	A Europe for all
surprise.SMTnews	2012test	0093	5.000	Putin's Russia has already lost 12 leading journalists to murder in the past six years.	The Russia of Putin has already lost 12 prominent journalists, murdered during the last six years.
surprise.SMTnews	2012test	0094	4.600	The answer lies in the support that Indonesian pro-democracy activists can generate domestically and internationally.	The answer lies in the support that the Indonesian democrats will generate activists domestically and internationally.
surprise.SMTnews	2012test	0095	3.200	But US stock prices fell only 5.2% between May 9 and May 24.	But the US prices did not show that a decline in 5.2% between 9 and 24 May.
surprise.SMTnews	2012test	0096	4.500	That is the spirit in which the European Constitution must be written.	That is the spirit in which the European Constitution should be developed.
surprise.SMTnews	2012test	0097	4.000	But US stock prices fell only 5.2% between May 9 and May 24.	Yet the US courts have indicted that a reduction of 5.2% between 9 and 24 May.
surprise.SMTnews	2012test	0098	3.000	Will it give us the right to divorce the husbands who abandon us?	Their donnerait-elle the right to divorce spouses who would have abandoned?
surprise.SMTnews	2012test	0099	4.600	Other ways are needed.	Other means should be found.
surprise.SMTnews	2012test	0100	2.250	Yet a process of de-institutionalization of religious experience is also taking place within Islam.	However, a process of the United States and also within Islam.  
surprise.SMTnews	2012test	0101	4.000	But America's interest in Iraqi oil was not driven either by economics or energy policy.	But the interests of America for Iraqi oil is dictated by the economy or the energy policy.
surprise.SMTnews	2012test	0102	4.400	Other ways are needed.	We must find other ways.
surprise.SMTnews	2012test	0103	2.833	The Political Stock Market	The politicization of securities markets
surprise.SMTnews	2012test	0104	2.750	But America's interest in Iraqi oil was not driven either by economics or energy policy.	But the interests of the Iraqi people is not dictated by the economy or by energy policy.  
surprise.SMTnews	2012test	0105	4.750	This gross error is leading Russia to political ruin.	And this gross mistake is conducting Russia policy to his downfall.
surprise.SMTnews	2012test	0106	5.000	And, perhaps most importantly, Ahmadinejad is a destabilizing influence; Bernanke is not.	And, perhaps most important, Ahmadinejad has destabilizing influence, not Bernanke
surprise.SMTnews	2012test	0107	5.000	Each time, radical improvements in technology made the threat evaporate.	Each time, radical technological progress off these threats.
surprise.SMTnews	2012test	0108	5.000	What we are witnessing today is a shift from a Muslim identity to an Islamist identity.	We are witnessing today to change a Muslim identity for an Islamic identity.
surprise.SMTnews	2012test	0109	3.750	The bottom line is that when interest rates rise, asset values will fall.	The most important thing is that when interest rates go up, the values of the active fall.
surprise.SMTnews	2012test	0110	4.250	Each time, radical improvements in technology made the threat evaporate.	Each time, technological progress radicals have made these threats slip.
surprise.SMTnews	2012test	0111	4.750	That is the spirit in which the European Constitution must be written.	It is in that spirit must be developed the European Constitution.
surprise.SMTnews	2012test	0112	5.000	But from the American point of view, the international role of the dollar was a trap.	But the US point of view, the international role of the dollar was a trap.
surprise.SMTnews	2012test	0113	4.500	This tendency extends deeper than headscarves.	This trend goes well beyond simple scarves.
surprise.SMTnews	2012test	0114	4.400	Other ways are needed.	We must find other ways.
surprise.SMTnews	2012test	0115	5.000	Putin's Russia has already lost 12 leading journalists to murder in the past six years.	Russia of Putin already lost 12 eminent journalists, assassinated during the six last years.
surprise.SMTnews	2012test	0116	4.750	The book's success is itself a sign of a kind of "malaise."	The success of books is itself a sign of ‘ malaise ’.
surprise.SMTnews	2012test	0117	4.600	They are ignorant, poor, and sick.	They are uncultivated, poor and sick.
surprise.SMTnews	2012test	0118	3.750	The president has fewer powers than it seems, overshadowed particularly by Supreme Guide Ayatollah Ali Khamenei.	The president has less of capacities than it does not appear to with it, and it particuli�rement is particuli�rement eclipsed by the guide supr�me the Ayatollah Ali Khamenei.
surprise.SMTnews	2012test	0119	4.750	Indeed, intolerance goes right to the top of the Turkish government.	It is indisputable that reaches to the Turkish government.  
surprise.SMTnews	2012test	0120	4.750	A prominent Chinese businessman who divides his time between Hong-Kong and London was even more specific.	A business Chinese influence, which shares his time between Hong Kong and London, was more precise.
surprise.SMTnews	2012test	0121	5.000	The book's success is itself a sign of a kind of "malaise."	The success of the book is in itself a sign of "malaise.
surprise.SMTnews	2012test	0122	2.250	The Political Stock Market	Politicization of the securities markets
surprise.SMTnews	2012test	0123	4.500	Tocqueville believed that there are no effective long-term constraints on this tendency.	Tocqueville thought in the long run, nothing can be really opposed this trend.
surprise.SMTnews	2012test	0124	4.750	Tocqueville believed that there are no effective long-term constraints on this tendency.	Tocqueville believed that in the long term, nothing can actually oppose this trend.
surprise.SMTnews	2012test	0125	4.750	Moreover, the main oil exporters are unwilling to subordinate their investment policies to market requirements.	Who more is, the large oil exporters are not been willing to subject their policies of investment to the market rates.
surprise.SMTnews	2012test	0126	4.800	They are ignorant, poor, and sick.	They are poor, sick and uncultivated.
surprise.SMTnews	2012test	0127	4.250	Pro-market economists don't object to corporations that blatantly use snob appeal to promote their products.	The economists, does not include the companies which use the attraction of luxury to promote their products.  
surprise.SMTnews	2012test	0128	2.500	The Political Stock Market	The politicisation of the securities markets  
surprise.SMTnews	2012test	0129	5.000	A prominent Chinese businessman who divides his time between Hong-Kong and London was even more specific.	An influential Chinese business man, who shares his time between HongKong and London, was even more precise.
surprise.SMTnews	2012test	0130	5.000	Moreover, the main oil exporters are unwilling to subordinate their investment policies to market requirements.	Moreover, the major exporters of oil are not prepared to submit their investment policies to market conditions.
surprise.SMTnews	2012test	0131	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	The Western Europeans, who have forgotten this story, should take account of our warnings.
surprise.SMTnews	2012test	0132	3.500	What we are witnessing today is a shift from a Muslim identity to an Islamist identity.	Today we are to change a Muslim identity for Islamic identity.
surprise.SMTnews	2012test	0133	4.250	Only a month ago, Mubarak dismissed demands for constitutional reform as "futile."	Only one month before, Muybarak refused the demands of constitutional reform by taxing them with “futile”.
surprise.SMTnews	2012test	0134	4.250	It then appointed a task force to formulate the necessary changes in tax and spending policies.	He has appointed a working party to make the necessary changes to the policies of public spending and fiscal policies.
surprise.SMTnews	2012test	0135	4.000	Those who know little about modern factory farming may wonder why such legislation would be necessary.	Those who do not know the intensive methods surprised the necessity of such legislation.  
surprise.SMTnews	2012test	0136	0.250	Being a Muslim and being an Islamist are not the same thing.	It is necessary to are two different things.  
surprise.SMTnews	2012test	0137	4.250	It then appointed a task force to formulate the necessary changes in tax and spending policies.	It has appointed a working Group responsible for drawing the necessary changes to bring to public expenditure and fiscal policies.  
surprise.SMTnews	2012test	0138	5.000	Some results are remarkable.	Certain results are remarkable.
surprise.SMTnews	2012test	0139	3.750	But, like the Union itself, it will be built and it will be done.	But as the European Union itself, and it will build it.
surprise.SMTnews	2012test	0140	3.750	Will it give us the right to divorce the husbands who abandon us?	They give it the right to divorce the husband who have abandoned?
surprise.SMTnews	2012test	0141	5.000	After all, they recommend the policies that politicians may or may not want to consider.	After all, they recommended the policies which the politicians take or not into account.
surprise.SMTnews	2012test	0142	2.750	Today there are two plausible ways to proceed against a deposed tyrant.	Today there are two ways of proceeding to the origins.  
surprise.SMTnews	2012test	0143	4.750	In other areas, sharia law is being introduced by force.	In other areas, the Sharia is imposed.  
surprise.SMTnews	2012test	0144	1.750	But if Europe's performance continues to decline, would this perception survive?	But this picture can survive in a European?  
surprise.SMTnews	2012test	0145	4.500	This tendency extends deeper than headscarves.	This trend goes well beyond simple headscarves.
surprise.SMTnews	2012test	0146	3.500	But, like the Union itself, it will be built and it will be done.	But as the European Union itself, build and happen.
surprise.SMTnews	2012test	0147	4.500	The president has fewer powers than it seems, overshadowed particularly by Supreme Guide Ayatollah Ali Khamenei.	The President has fewer powers than it seems, and it is particuli failure to overshadowed by the Supreme Leader Ayatollah Ali Khamenei.
surprise.SMTnews	2012test	0148	4.750	Jobs, in particular, will help young people to create new lives through serious work.	The jobs, in particular, would help young people to forge new lives in jobs serious.
surprise.SMTnews	2012test	0149	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	Western Europeans, who have forgotten this story, should heed our warnings.
surprise.SMTnews	2012test	0150	5.000	This gross error is leading Russia to political ruin.	And this big mistake is leading Russia to its political ruin.
surprise.SMTnews	2012test	0151	4.750	Today's great Pax Europa and today's pan-European prosperity depend on this.	The great Pax Europa today, as the current pan-European prosperity, depends.
surprise.SMTnews	2012test	0152	4.000	But, like the Union itself, it will be built and it will be done.	But as the European Union itself, this will be built and this will happen.
surprise.SMTnews	2012test	0153	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	The Western Europeans, who have forgotten this history, should take account of our warnings.  
surprise.SMTnews	2012test	0154	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	Western Europeans, who have forgotten this history, should take account of our warnings.
surprise.SMTnews	2012test	0155	4.500	That is the spirit in which the European Constitution must be written.	That is the spirit in which must be worked out the European Constitution.  
surprise.SMTnews	2012test	0156	5.000	Putin's Russia has already lost 12 leading journalists to murder in the past six years.	Putin's Russia already lost 12 prominent journalists, murdered during the past six years.
surprise.SMTnews	2012test	0157	4.750	The president has fewer powers than it seems, overshadowed particularly by Supreme Guide Ayatollah Ali Khamenei.	The President has less powers than it seems, and it is particuli to rement overshadowed by the ayatollahs supr to guide me Ali Khamenei.
surprise.SMTnews	2012test	0158	5.000	After all, they recommend the policies that politicians may or may not want to consider.	After all, they recommended policies that politicians or not take into account.
surprise.SMTnews	2012test	0159	5.000	The People Versus Putin	The people against Putin
surprise.SMTnews	2012test	0160	4.750	Tocqueville believed that there are no effective long-term constraints on this tendency.	Tocqueville believed that in the long term, nothing can oppose really to this trend.
surprise.SMTnews	2012test	0161	4.250	The questions are many.	Many questions are.
surprise.SMTnews	2012test	0162	4.250	But they were necessary.	But they are necessary.
surprise.SMTnews	2012test	0163	4.750	Moreover, the main oil exporters are unwilling to subordinate their investment policies to market requirements.	Moreover, the major oil exporters are not willing to submit their investment policies to market conditions.
surprise.SMTnews	2012test	0164	5.000	But from the American point of view, the international role of the dollar was a trap.	But from the American point of view, the international role of the dollar was a trap.
surprise.SMTnews	2012test	0165	4.500	Foremost among these is that economic development is largely in the hands of poor nations themselves.	In the foreground of these lessons, one discovers that economic development is left mainly in the hands of the poor nations themselves.
surprise.SMTnews	2012test	0166	3.500	And, perhaps most importantly, Ahmadinejad is a destabilizing influence; Bernanke is not.	And, perhaps the most important, Ahmadinejad affects destabilizing, Bernanke.
surprise.SMTnews	2012test	0167	2.750	The bottom line is that when interest rates rise, asset values will fall.	The key is that when interest rates are falling, the values of the active.
surprise.SMTnews	2012test	0168	3.750	After all, they recommend the policies that politicians may or may not want to consider.	After all, they have policies that take or no consideration.  
surprise.SMTnews	2012test	0169	3.500	Gays and other "modern" practices are rejected as self-indulgent.	The gay and other ‘ modern ’ practices are rejected because nombrilistes.
surprise.SMTnews	2012test	0170	5.000	Western Europeans, who have been spared this legacy, should heed our warnings.	Europeans of the West, who forgot this history, should take account of our warning statements.
surprise.SMTnews	2012test	0171	4.500	Indeed, intolerance goes right to the top of the Turkish government.	It is undeniable that intolerance reached at summits of the Turkish Government.
surprise.SMTnews	2012test	0172	4.750	This has left the Conservative opposition without an effective response.	That leaves the conservative opposition without any effective answer.
surprise.SMTnews	2012test	0173	5.000	The answer lies in the support that Indonesian pro-democracy activists can generate domestically and internationally.	The answer lies in the support that the Indonesian democrats activists will generate national and internationally.
surprise.SMTnews	2012test	0174	4.400	Putin, too, also seems to suspect his regime's impotence.	Putin, too, seems suspect the powerlessness of his regime.
surprise.SMTnews	2012test	0175	4.250	Pro-market economists don't object to corporations that blatantly use snob appeal to promote their products.	Economists pro-marché companies which do not stand openly using the attractiveness of luxury to promote their products.
surprise.SMTnews	2012test	0176	4.500	Each time, radical improvements in technology made the threat evaporate.	Every time, technological progress to fly these threats.  
surprise.SMTnews	2012test	0177	4.750	Western Europeans, who have been spared this legacy, should heed our warnings.	Western Europeans, who have forgotten this history, should heed our warnings.
surprise.SMTnews	2012test	0178	4.250	It then appointed a task force to formulate the necessary changes in tax and spending policies.	He then appointed a working group to formulate the necessary changes to the policy of public spending and the fiscal policies.
surprise.SMTnews	2012test	0179	3.800	Last year he was wanted for murder.	Last year it was required for murder.
surprise.SMTnews	2012test	0180	4.500	Each side had quite different theories and explanations of what was going on.	Every originator had theories and explanations significantly different on the situation.  
surprise.SMTnews	2012test	0181	4.500	Today there are two plausible ways to proceed against a deposed tyrant.	Today there are two plausible ways to proceed as regards a burden tyrant.
surprise.SMTnews	2012test	0182	4.250	Today's great Pax Europa and today's pan-European prosperity depend on this.	The large Europa of today, just as the prosperity, depends on it.  
surprise.SMTnews	2012test	0183	5.000	Yet a process of de-institutionalization of religious experience is also taking place within Islam.	However, a process of de-institutionalisation of religious experience is also happening within Islam.
surprise.SMTnews	2012test	0184	4.250	Each time, radical improvements in technology made the threat evaporate.	Each time, of radical technological progress leave these threats.
surprise.SMTnews	2012test	0185	4.500	Putin's Russia has already lost 12 leading journalists to murder in the past six years.	Russia has already lost 12 distinguished journalists, murdered in the course of the past six years.  
surprise.SMTnews	2012test	0186	4.500	The old version of the European response--what psychologists might call "dollar envy"--will only become more acute.	The former version of the European reaction (what psychologists call "the envy dollar) only become more pénétrante.
surprise.SMTnews	2012test	0187	4.750	The People Versus Putin	People against Putin
surprise.SMTnews	2012test	0188	4.750	But the returns that make US stock markets so attractive reflect a delicate political balance.	But the returns which make the American securities markets if attractive reflect a fragile political balance.
surprise.SMTnews	2012test	0189	4.750	Today there are two plausible ways to proceed against a deposed tyrant.	Today there are two ways plausible to undertake a tyrant deposed.
surprise.SMTnews	2012test	0190	2.500	Only a month ago, Mubarak dismissed demands for constitutional reform as "futile."	Only a month before,, the demands of constitutional reform in the five ".  
surprise.SMTnews	2012test	0191	4.500	The president has fewer powers than it seems, overshadowed particularly by Supreme Guide Ayatollah Ali Khamenei.	The President has fewer powers that it seems, and it is particuli rement overshadowed by the supr guides me Ayatollah Ali Khamenei.
surprise.SMTnews	2012test	0192	3.500	The answer lies in the support that Indonesian pro-democracy activists can generate domestically and internationally.	The answer lies in the support that democratic activists Indonesia can generate nationalement and internationally.
surprise.SMTnews	2012test	0193	4.400	Putin, too, also seems to suspect his regime's impotence.	Putin, too, seems suspect the powerlessness of his regime.
surprise.SMTnews	2012test	0194	4.250	Each side had quite different theories and explanations of what was going on.	Each player had the theories and explanations markedly different situation.
surprise.SMTnews	2012test	0195	3.750	This gross error is leading Russia to political ruin.	And this gross error is conducting Russia to his downfall policy.
surprise.SMTnews	2012test	0196	4.750	It then appointed a task force to formulate the necessary changes in tax and spending policies.	Then appointed a working party to make the necessary changes to give the policies public spending and to fiscal policies.
surprise.SMTnews	2012test	0197	4.750	The People Versus Putin	The people against Putin  
surprise.SMTnews	2012test	0198	4.750	Pro-market economists don't object to corporations that blatantly use snob appeal to promote their products.	Economists pro-marché are not opposed to companies which openly using the attractiveness of luxury to promote their products.
surprise.SMTnews	2012test	0199	4.250	Gays and other "modern" practices are rejected as self-indulgent.	The gay and other practices modern 'are rejected, because navel-gazing.
surprise.SMTnews	2012test	0200	5.000	But they were necessary.	But they were necessary.
surprise.SMTnews	2012test	0201	2.833	The Political Stock Market	The politicization of securities markets
surprise.SMTnews	2012test	0202	5.000	The old version of the European response--what psychologists might call "dollar envy"--will only become more acute.	The old version of the European reaction (what psychologists call "the envy of the dollar ') will only more pervasive.
surprise.SMTnews	2012test	0203	5.000	The president has fewer powers than it seems, overshadowed particularly by Supreme Guide Ayatollah Ali Khamenei.	The President has powers than it appears, and it is particularly eclipsed by the Supreme Ali Khamenei.  
