belief	2015	0114	0.00	they "have" fox because fox news reports on newsworthy events.	i saved up for it because i knew i was going to need it.
belief	2015	0115	4.20	a bubble is a market that is artificially propped up for any reason.	my understanding of a "bubble" is a sector that is artificially propped up..despite
belief	2015	0116	0.20	it's because the right, that party of "morals", don't have "low" standards.	quite simply because they're pissing on the graves of those who died.
belief	2015	0119	5.00	so you agree that if only 10% of what hacks like you say were true then our wonderful country would have folded in 1777?	like i said earlier, if only 10% of the horseshit you rightwing bitches said were true then our wonderful country would have folded like a cheap suit in or about 1777.
belief	2015	0122	0.20	i know when the only solution is to spend trillions for minimal, unproven benefit, i know the liar is a leftist.	i believe that the iran issue is more of an israeli problem then it is of the usa or the western world.
belief	2015	0123	1.00	you will cease playing american football.	further, you will stop playing baseball.
belief	2015	0125	2.80	however, i have included my objections and concerns i raised at the time and why i objected.	3. im not sure if i can include objections and conerns i raised at the time about decisions.
belief	2015	0127	0.40	thank you for pointing me foster.	thank you for your concern pelastration.
belief	2015	0129	2.60	so, he is a 'self made man', if you want to quibble over that, fine.	if that is not a self made man i have never heard of one.
belief	2015	0133	0.20	i agree with there goes trouble.	i am done with this thread.
belief	2015	0135	1.20	recession is when a neighbor loses his job.	depression is when you lose yours.
belief	2015	0139	3.90	wtf are you babbling about?	wtf is that all about?
belief	2015	0141	3.20	the ows are just a bunch of spoiled kids that want great pay w/o the education or effort it takes to get it.	they are all a bunch of spoiled kids, or whiny adults that want other people to take care of them.
belief	2015	0142	1.50	it is irrelevant that race is not a valid biological phenomenon as long as it is an observable phenomenon.	being an american is not a valid biological phenomenon either, yet, all of you consider yourselves americans.
belief	2015	0145	2.80	president obama would continue that trend.	president obama is doing a bang up job.
belief	2015	0147	1.60	did i say i excused it?	where did i say it did?
belief	2015	0149	2.00	i know that bothers you socialists/progressives, but that's the way it is.	man, you socialists/progressives really are lost.
belief	2015	0150	1.60	perhaps you would care to offer an alternate theory.	perhaps you should just keep your eye on the situation and see how it goes.
belief	2015	0153	2.40	did anybody else find this disturbing?	does anyone else find that astonishing?
belief	2015	0155	4.40	would't be shocked if they used nukes either tbh given the israeli mentality i would say we will see them strike iran.	would't be shocked if they used nukes either tbh that is a big claim, it would quite an amazing escalation if israel used nuclear bombs on iran.
belief	2015	0156	0.80	sadly, by then we had already lost the political war on the streets and campuses of the united states.	it's whether or not political rhetoric can cause people to do violence.
belief	2015	0159	2.47	where were the "tea partiers" in late '08!!!!?????	but where were the public tea parties!!!!!!!!!??????
belief	2015	0161	1.80	the anti-semites and nazis, we're already familiar with.	the career conspiracy exploiters and the lunatics they exploit, we're already familiar with.
belief	2015	0162	1.00	i think there are a number of high-profile crimes where criminals are held long long after the point where they are a danger to anyone.	i've yet to hear anyone exonerate loughner of his crimes on the grounds that the media, not he, was solely to blame.
belief	2015	0165	0.80	he now wants to go to court for a contact order.	someone needs to go to jail for that one.
belief	2015	0167	1.60	do you even pay attention to current events?	you're not talking about current events.
belief	2015	0171	3.00	maybe they don't want to whip up hatred for the sake of ratings?	maybe they don't like race baiting?
belief	2015	0172	0.67	six months is the minimum recommended by financial planners.	add into it the disruption of their financial connections.
belief	2015	0173	2.00	rslw: because they are horrible, fascist skin head brutes.	vor: you don't think of them as horrible, fascist brutes?
belief	2015	0179	3.00	government - historical debt outstanding - annual 2000 - 2009 and now your ossiah is going to double that.	government - historical debt outstanding - annual 2000 - 2009 the 2009 debt number is from the bush administration's fiscal year.
belief	2015	0185	3.00	i mean, being a history student..	being a university student.
belief	2015	0188	3.80	like 99.99% of your idiotic questions, it doesn't deserve an answer for its fatally flawed premise.	that was a stupid question and didn't deserve and answer..
belief	2015	0189	4.40	what are you trying to say?	wtf are you babbling about?
belief	2015	0191	3.60	our country is supposed to be a nation of laws and not men, right?	what happened to america being a nation of laws and not men?
belief	2015	0195	3.10	driving on an icy road and wrecking isn't a federal problem until it affects thousands of people.	every winter driving on icy roads affects thousands of people.
belief	2015	0201	4.00	my understanding of a "bubble" is a sector that is artificially propped up..despite	a bubble is a market that is artificially propped up for any reason.
belief	2015	0202	0.00	the proper course was taken about nagasaki and hiroshima.	the problem is us, through and through.
belief	2015	0203	2.20	i can't carry on as i am, so i do need to know what his long term intentions are.	i don't mean to be dense, but why do you have to find out what his long term intentions are?
belief	2015	0205	0.60	it worked in the snyder case.	that is the entire case.
belief	2015	0207	3.20	if your problem is with the banks,then sue the banks and try to get some money out of them.	sue them and try to get some money out of them.
belief	2015	0213	2.60	i rang him at 5.30am to see where he was, no reply.	sent him a text asking him to let me know he was ok, no reply.
belief	2015	0215	2.00	good luck social security has nothing to do with marriage.	actually social security does have something to do with marriage in the way it (ss) is administered.
belief	2015	0217	0.00	it's like being against hammers.	he's not ranting against the troops.
belief	2015	0221	3.10	the entitlement gravy train is off the tracks and out of gravy.	the gravy train really is all out of gravy.
belief	2015	0222	1.80	and in the end, bush's poll numbers were circling the drain because of his spending...	point me in the direction of all those tea baggers who were out there screaming about the bush deficit spending.
belief	2015	0223	4.00	just can't stop feeling this way.	wish i could stop thinking this way.
belief	2015	0227	2.20	interestingly, both sides rejected an offer to order the remaining "sleeping" protesters out of building.	why would walker's cronies reject an offer to order the "sleeping protesters" out of the capitol?
belief	2015	0231	0.00	time to get the government out of the bedroom.	sue them and try to get some money out of them.
belief	2015	0232	2.40	that’s normally the case.	that is the entire case.
belief	2015	0234	3.60	it was left up to them to decide whether the first amendment applied.	the jury is charged on the law and in this case material fact was the free speech 1st amendment protection.
belief	2015	0237	2.20	has there even been any criminal investigation?	there's not even an investigation.
belief	2015	0240	0.80	'poof' disappears: just because they don't show it to you.	don't want to read and run but i don't know what to say.
belief	2015	0261	4.00	does anyone know if this is possible??	how is that possible?
belief	2015	0263	0.00	none of it would exist if it wasn't used to reduce weight on our spacecraft.	one would think they would run with the story, but they haven't.
belief	2015	0267	0.80	it is a democracy with regular changes in government many of them due to coup.	i think it's a real shame on the part of our government for treating them like this.
belief	2015	0268	0.00	people are just standing in lines waitin' to become teachers.	are you just being a stupid crank with this neocon/teabagger bs?
belief	2015	0272	1.40	sorry, you just don't.	sorry for your loss, this could be handy.
belief	2015	0277	3.20	sorry for such a long waffly post - any ideas would be much appreciated!	any help would be much appreciated.
belief	2015	0287	1.60	ask yourself what you look for in a friend too.	i went out & found new friends.
belief	2015	0301	1.40	that is what we're up against and must compete on a global scale.	this is what we all feared was going on anyway.
belief	2015	0307	1.80	to them it was good enough.	so that is the end of that.
belief	2015	0309	2.40	just another bit of that graph thats false.	other parts of the study's methodology is flawed.
belief	2015	0312	3.40	i don't think most british people are too lazy to work but i think they have unrealistic expectations of work.	i don't think most brits want to start at the bottom and do tedious low paid jobs before they get the experience to climb up the career ladder.
belief	2015	0317	2.20	it's not your fellow citizens' responsibility to do that.	but don't demand your fellow citizens pay for your own mistakes or problems with banks.
belief	2015	0326	0.00	i wonder how this will pan out.	and he spent his money on things he cared about.
belief	2015	0328	1.60	the teaser on national public radio mentioning that tomorrow (wed) during morning edition there will be a story on the minimum wage.	also mentioned that the bush administration is not in favor of raising minimum wage.
belief	2015	0337	0.60	that's how i would feel supported.	it has now been lifted.
belief	2015	0338	2.60	you have made a claim, that japan offered to surrender in 1945 numerous times before either bomb was dropped.	the lie that japan was ready to surrender is revisionist history.
belief	2015	0341	0.00	it's not because he is stupid, it's because there is so much faith and so little critical thinking in his rantings.	i am not a fan of autobiographies because they contain so much information i don't care about.
belief	2015	0342	1.20	government - historical debt outstanding - annual 2000 - 2009 the 2009 debt number is from the bush administration's fiscal year.	like the "housing" bubble at the beginning of the bush administration.
belief	2015	0346	0.60	they can negotiate their own contract without having to carry the fat, lazy, uneducated, low skilled and dependent union worker.	others have the right to their opinions as always, we don't have to agree, and there's little chance we ever will agree.
belief	2015	0350	0.00	the dont identify me as a real preson,..	governments exist for a reason.
belief	2015	0364	2.40	debt slavery here's what class warfare looks like!	debt slavery here's a hint.
belief	2015	0369	1.20	no need to tell them at all.	no one really wants to talk about anythiing else.
belief	2015	0379	2.00	does anyone even take this garbage seriously these days?	does anyone know if this is possible??
belief	2015	0384	1.20	just sounds like you're blaming everyone else for your own mistakes.	if we could only learn from our mistakes!
belief	2015	0400	2.40	yeah but you cannot just throw around nuclear bombs without huge geopolitical consequences.	a conventional strike on iran is going to raise massive geopolitical consequences too.
belief	2015	0402	2.20	and when poor shirley was forced to resign, fox comes out with a report, just tonight, that obama threw an "innocent" woman under the bus.	the usda and the naacp should have verified the story before they jumped the gun and threw ms sherrod under the bus.
belief	2015	0407	1.40	but the american police have basically created this whole scenario and lead him into it, feeding him along?	but the nightmare scenario is having him alive and in detention, awaiting trial.
belief	2015	0416	1.60	the vast amount was done in person or over the phone although i did put my concerns on paper a few times.	she stated that they could not take complaint over the phone but they had to be in writing or by email.
belief	2015	0418	0.00	then i found others that countered what she said.	inherited that when his father died.
belief	2015	0426	0.80	you just have to get on with life sometimes and hope for the best and it usually turns out ok...	i stopped going out with friends who i had been friends with all the way through school.
belief	2015	0433	0.60	i agree with you, its a ironic story also.	then you birds got nuttin to worry about..
belief	2015	0440	0.00	you can't arrest someone for something they haven't done...	then they are talking money out of something else.
belief	2015	0442	2.40	the protest may pressure prime minister abhisit vejjajiva to hasten plans to amend the constitution as a reconciliation panel gets ready to propose changes next month.	but one week after thai prime minister abhisit vejajjiva declared a state of emergency to put down violent protests here by red-shirted opponents, who sought his resignation, the shock waves are still rippling through a polarized, shaken nation.
belief	2015	0443	2.00	rslw: no, why would i hate them?	why do you hate america so much?
belief	2015	0448	0.00	i called back, and the lady said sorry since you didn't answer we offered the job to the next person on the list who answered the phone, that didn't make any damn sense to me.	i looked him in the eyes and said that these young me did what they had to do, they should have no regrets or feel bad and it should have been done sooner.
belief	2015	0451	0.00	and the county where detroit is located also voted for him?	and what do you know, receipts stayed about the same.
belief	2015	0465	1.20	we do have a disparity of "justice" in this nation, a severe one.	the courts will have a difficult time deciding this one.
belief	2015	0486	0.60	spring 1959 graduates from sterling high school in greenville, south carolina.	april/may/june 1963 becomes a leader of civil rights demonstrations in greensboro, north carolina.
belief	2015	0489	2.00	i remember when i left school and went to college, all my friends stayed at school sixth form.	this september i left home, and started at university.
belief	2015	0491	1.60	obama has allowed the russians not only to catch up military-wise but he is also making us dependent on them to be able to fix our satellites.	do you think the russians can be trusted to let us hitch a ride to the space station or allow us to fix our communications satellites.
belief	2015	0506	1.20	are you saying that if a government doesn't break up a monopoly (cable), it is enforcing the monopoly?	anyone thinking our government is not run by money, is a fool.
belief	2015	0508	1.30	as unions usually do, they chose keeping their benefits at the level they are, over keeping cops on the job, and the lay offs happened.	unions are for those that have no other skill other than a 5th grade educated worker has with a hammer in their hand.
belief	2015	0513	0.00	so was this upholding the law, or just armed robbery?	i can't see his death reducing the scale of the 'war on terror'..
belief	2015	0516	1.00	if the government provides health care, whether spelled out in this bill or not, it will ration the care.	and the new government often pays attention to improving the lot of its citizens, at least for a while.
belief	2015	0526	0.00	when it gets over $5 a gallon, i hafta opt out...	they didn't even have a train station...
belief	2015	0534	0.00	very humbling indeed - happens to everyone.	laws should be for everyone.
belief	2015	0537	0.00	i'm shocked he was even elected...	it worked in the snyder case.
belief	2015	0545	2.60	feeding a few people now is not going to fix any of this reality.	so feeding these people now so ten times as many suffer in the future is more kind and humane?
belief	2015	0569	0.00	the low person bit pissed me off, but the prose that followed was so good!	then i found others that countered what she said.
belief	2015	0572	0.20	and that doesn’t include all the workers who have fled the workforce under obama’s economic oppression.	and that was certainly a motivator for me to work my way up the career ladder of my profession.
belief	2015	0595	3.20	all you did is demonstrate your complete ignorance.	if i were you, i'd be embarassed to voice your ignorance in public.
belief	2015	0615	2.00	i would happily have explained what i was actually saying, but you never asked - you simply launched into accusations.	surely this is entrapment? he didn't actually do anything because they basically lead him into the situation?
belief	2015	0620	0.00	it's not the concept of subsidies per se, but the nature of the subsidies themselves.	i'll be interested to read the particulars of the study when they become available.
belief	2015	0626	0.60	that is not a "substantial drop"!	this is totally unacceptable!
belief	2015	0635	0.20	but you said your clients were loosening up and starting to hire again.	if you did, you wouldn't be posting the past yuck of unregulation of mining.
belief	2015	0641	0.80	they need to be funded and organised on a state-wide basis, these tiny school districts make no sense.	he's been selected for the 2nd year running to go to a 'workshop' day at the local secondary school which specialises in science.
belief	2015	0668	2.40	william hill have cut the odds on the prime minister leaving this year from 5/1 to 9/4.	ladbrokes have cut the odds on john prescott becoming the next prime minister from 100/1 to 25/1 following a rush of bets.
belief	2015	0670	1.40	yeh right, they're so on board with that!	you think they're bluffing about that?
belief	2015	0676	1.00	not sure what specifically you're asking for, so i'll do a total dump of information.	when i have more time (tomorrow), i will provide the sources for all of this information.
belief	2015	0678	0.00	if "crimes begin and end with the criminal who committed them", then why hold an entire religion accountable for the actions of 19 people.	i asked if they could tell me when the money would be in my account they said that was not possible.
belief	2015	0681	0.00	so they insisted on free trade with countries like china that chop up their own citizens for transplant organs.	based on the historical record, that recovery was imminent, within a couple of months or so.
belief	2015	0689	0.00	oh, i bet he can i truly hope not.	i feel you are a good man, i truly like you.
belief	2015	0693	1.67	yes, america does not do all that it can to relieve global warming, but then who does?	then, that there was nothing economically that we could do about the greenhouse gases.
belief	2015	0699	2.33	me and my 2 sisters looked through her house but couldnt find one anywhere.	after camping and coming home we searched high and low and could not find them.
belief	2015	0705	0.00	"smart" anything is a bit of a reach for him.	i think newt has been the most accurate and forthright.
belief	2015	0706	2.67	imagine if rdean knew how to build an intelligent op only six percent of posters will read that entire article.	i take it you did not hear the racist motherfuckers applauding during her story, all the while not knowing what she had to say at the end only six percent of posters will read that entire article.
belief	2015	0714	2.67	and they definitely shouldn't be forcing anyone to pay for someone else's contraception & abortions.	and there will not be any stain on that money abetting abortions.
belief	2015	0727	2.17	the "effect" people are talking about isn't simple political rhetoric designed to sway votes.	it's whether or not political rhetoric can cause people to do violence.
belief	2015	0731	2.33	adhere to stereotypes perpetrate a negative/unform view of the lgbt community.	people need to keep campaigning, keep visibilty and portray a positive image of the lgbt community.
belief	2015	0738	0.08	the people have a right to know!"	that's not the right way to go.
belief	2015	0749	1.50	that is the real purpose behind so-called "free trade."	that's the bread and butter of "entrepreneurialism"!
belief	2015	0764	1.50	don't get me wrong i dont give to receive but if this happened the other way round i would be mortified, she was just like aww thanks i must have forgot to put the money in your card, and that was that.	dont get me wrong its not that i dont appreciate what he does do, i certainly do and always make him aware of it but again he never bothers for me just expects it!
belief	2015	0765	0.67	and i think most americans are now seeing them that way too.	some politicians are now just preying on human weakness.
belief	2015	0768	0.83	and they insisted on "right to work" laws that busted up the unions.	i have my own business but work as all but dried up...to
belief	2015	0785	1.83	the distortional inclinations of the next president, george h.w.	his veto pen was the mightiest presidential kung fu in our history.
belief	2015	0790	0.91	and stop worrying about it...	i hope it works out in the end...
belief	2015	0799	1.83	there has never been a monopoly in this country that wasn't government enforced.	the nba is a classic example of a government enforced monopoly.
belief	2015	0800	1.50	i don't know if this goes for people generally, but that was how g went.	i know that bothers you socialists/progressives, but that's the way it is.
belief	2015	0827	0.83	as a christian, i pity all these hateful critics and i will pray for them."	the verses above from leviticus are in a section of the bible that lists immoral acts and the penalties for them.
belief	2015	0828	0.50	its a gruesome dictatorship - of the kind that was formerly sponsored by the soviets.	their gdp per capita is much lower and the vulnerable are ignored by the government.
belief	2015	0832	1.00	since there would be no "spouse", employees would become liable for employer portions of health insurance because there would be no waiving of the tax penalty for employer provided health insurance for a spouse.	one such benefit is a military member who has a spouse is eligible for either base housing or additional pay to help provide a place to live for that spouse.
belief	2015	0839	0.33	see, it's a tax break to companies and corporations that hire vets.	here it's not unusual to only see a doctor at 12-14 weeks.
belief	2015	0840	2.67	two coalition crew members were injured in that attack.	in south afghanistan, nato said two coalition service member were killed, one on friday and another on saturday.
belief	2015	0843	0.00	a false allegation, allie.	makes me feel all festive.
belief	2015	0855	0.00	no,the predecent was set when bill clinton pardoned henry cisneros,after he was convicted of lying to the fbi.	iirc, the sign was erected early on, but was removed as being too obvious.
belief	2015	0856	1.00	george0b1 nobody on this thread has said a good word about north vietnam.	the conventional view is that the us and ussr fought it out in the body of vietnam.
belief	2015	0857	1.33	so, it's something else, isn't it?	so, i guess that's it.
belief	2015	0859	0.00	republican senator charles percy's secretary took an interest in me.	@dlowan, "for centuries the chinese used an ancient curse: 'may you live in interesting times!'
belief	2015	0866	1.17	the conservatives are currently on 37% of the vote, labour on 28% and the lib dems on 23%.	their share of the vote has gone up just 1 point and they have lost seats.
belief	2015	0868	1.67	no way they would allow those industries to be re-regulated.	how do regulatory agencies become "deregulated?"
belief	2015	0878	0.00	they were reserved for adults.	they have been brainwashed by fox and/or rush.
belief	2015	0881	1.17	obama's approval ratings are hovering below 50%, yet he has made the list for the 4th year in a row.	look at how bad things were in 2008 and they basically voted for another 4 years of bush.
belief	2015	0882	1.00	lol youve studied the talking points well grasshopper.	why don't you start thinking beyond the talking points that make you feel good?
belief	2015	0899	1.67	they find very few papers (7 in total) predict global cooling.	what surprises is that even in the 1970s, on the back of 3 decades of cooling, more papers (42 in total) predict global warming due to co2 than cooling.
belief	2015	0904	1.17	don't hate your fellow americans.	don't be jealous and bitter.
belief	2015	0905	2.00	the only mistake the republicans made was in voting to raise the debt ceiling in exchange for anything short of repealing obamacare and passing the ryan budget that actually would have cut 4 trillion out of the budget.	(bull shit call number 2. he and the demwhits negotiated a deal to increase the debt ceiling and before the ink on it had dried, reneged on the deal and attempted to tie it to his "stimulus ii" wish list which would add another 1.6 trillion dollars to the deficit now!)
belief	2015	0913	2.00	the only problem with trusting the jury on this one is that they were given a question of law to determine.	the jury instruction given on this clearly put the question of first amendment protection in their laps.
belief	2015	0916	2.33	ok, that's a good point.	which i think is a good idea.
belief	2015	0918	0.00	however despite the layoffs murder and rape are still down 11% in flint.	yeah, for toddlers, since the youngest teenagers are already smoking and drinking.
belief	2015	0926	1.83	eventually got him about 6am and he said he was in his mates house.	eventually got him at 8.30. he stayed with " a friend" am i asking to much to be told he is not coming home?
belief	2015	0934	1.83	what happened to personal responsibility and accountability?	it's the individual citizens' responsibility to fund their own behavior.
belief	2015	0938	0.00	thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.	and the only reason they are there is because of insane student loan practices that are identical in everyway to the insane mortgage loan practices.
belief	2015	0940	1.67	in the "binary" world of the right wing, it's either all lies or all gospel truth.	this is how the people on the right here treat truth.
belief	2015	0942	0.67	but foremost he is not a career politician as his profession is actually an academic one, partly in the us where he also studied.	but no, he acts as if he got a memo from the mcqueary and forwarded it on to his superiors like he was supposed to.
belief	2015	0950	0.00	i'm open minded and i just don't take things as personally as others do.	i'm all for campaigning but i think that this was really a step too far.
belief	2015	0954	0.00	i've narrowed it down to god, gays and guns.	i didn't want to read and run hun.
belief	2015	0959	0.00	they are fighting the idea that goivernment has the right to mandate that an insuirance company must sell a service...even	their share of the vote has gone up just 1 point and they have lost seats.
belief	2015	0977	0.00	otherwise, no other information would be given.	there's kurds in syria, too, i believe.
belief	2015	0978	1.83	i don't ever try to pass anything off as being other than it is.	i don't need to create problems for myself, with customers feeling they were mislead.
belief	2015	0979	1.33	that said, i would caution against the attempted use of proof by anecdote here to prove the effectiveness and validity of the concealed carry laws.	time and again we see that there is one set of laws for the well connected, and a vastly different set for the commoners.
belief	2015	0981	2.17	that is exactly what happened: no, it isn't, unless you believe that the instant vaporization of hundreds of thousands of people can be written off because of their nationality.	but its a different matter all together to say that these people are not afforded the right to even live in the uk - the country of their nationality.
belief	2015	0991	0.00	firstly, there's no need to panic or rush.	christy is a fat sack of shit.
belief	2015	0994	4.17	<shrug> what's a person to do?	grrrr what the heck do i do?
belief	2015	0995	2.50	george on of the most important things a person can learn in life is not to make assumptions and secondly not to read to much into one's own perceptions of what happened in certain circumstances based on their personal experiences.	we are all different we came from different backgrounds and we all saw things based on different perceptions some fact based and some clouded by personal experiences.
belief	2015	0999	0.00	are you so desperate to appear clever that you have to make this sh*t up?	no one appears to have posted about this yet.
belief	2015	1028	0.50	lol that must really piss off the repubs who kept harping on how the unions destroyed the auto industry.	ok that explains one more trillion of bush's addition to the national debt.
