main-news	headlines	2015	0212	4.60	N. Korea's Kim hails execution of powerful uncle	North Korea's Kim seen behind sacking of powerful uncle
main-news	headlines	2015	0214	1.40	EU, Myanmar work toward investment protection agreement	China no longer top investment destination: poll
main-news	headlines	2015	0215	4.20	Tehelka editor embroiled in sex assault scam	Tehelka editor steps down after allegations of sexual misconduct
main-news	headlines	2015	0216	4.60	Iron Lady Margaret Thatcher dies at 87	Former British PM Margaret Thatcher dies at 87
main-news	headlines	2015	0217	2.20	Four Morsi supporters killed in Egypt clashes	Thousands of Morsi supporters gather in Egypt
main-news	headlines	2015	0218	4.60	U.N. condemns ethnic killings in South Sudan oil town	UN Condemns Ethnic Killings in South Sudan
main-news	headlines	2015	0220	2.60	Feds drop 'morning-after pill' appeal	US to allow morning-after pill for girls of any age
main-news	headlines	2015	0221	3.00	Police fire tear gas at protesters in Bangkok	Police fire tear gas at protesters
main-news	headlines	2015	0222	3.60	Shooting, protests mar Thai voting	Thai protesters disrupt advance voting
main-news	headlines	2015	0223	2.20	China stock index futures close lower -- April 23	China stock index futures close higher -- Dec. 4
main-news	headlines	2015	0227	0.80	Seven Filipinos slain in Yemen attack	Syrian soldiers killed in bomb attack
main-news	headlines	2015	0229	1.40	Israel ends airstrike case; Palestinians critical	Israeli gunboats fire at Palestinian fishermen
main-news	headlines	2015	0232	4.40	Protesters topple Lenin statue in Kiev	Ukraine protesters topple Lenin statue in Kiev
main-news	headlines	2015	0240	3.60	Iran 'thwarts nuclear sabotage attempts'	Iran says detects sabotage at nuclear facility
main-news	headlines	2015	0245	3.20	China yuan strengthens to 6.1184 against USD Tuesday	China Yuan Strengthens to 6.168 against USD Monday
main-news	headlines	2015	0250	1.20	Protesters gather in Brazil despite concessions	Protests continue in Ukraine despite concessions
main-news	headlines	2015	0255	4.20	Queen visits London soldier attack scene	Queen Elizabeth II visits barracks of UK soldier slain last week
main-news	headlines	2015	0257	4.20	India and China troops retreat to de facto border in face-off deal	India says China agrees retreat to de facto border in faceoff deal
main-news	headlines	2015	0258	2.40	Relief in Boston as second suspect captured	Police confirm how suspect was captured
main-news	headlines	2015	0259	4.60	Syrian army retakes Crusader castle from rebels	Syrian army retakes historic Crusader castle
main-news	headlines	2015	0262	5.00	Saudi to give Lebanese army $3 billion	Saudi Arabia to grant Lebanese army $3 billion
main-news	headlines	2015	0265	0.80	Red Cross workers released in Ukraine	Red Cross members kidnapped in Syria
main-news	headlines	2015	0267	0.60	Syria envoy says no peace talks without opposition	Syria: Cameron and Obama move west closer to intervention
main-news	headlines	2015	0268	4.20	Queen to name biggest ever carrier	Queen names giant aircraft carrier
main-news	headlines	2015	0269	3.40	Bangla militants escape from prison van in bomb ambush	Bangladesh prison van ambushed
main-news	headlines	2015	0270	3.40	Wreckage of Air Algerie plane carrying 116 people found in Mali	Wreckage from AirAlgerie flight AH5017 found in Mali
main-news	headlines	2015	0273	0.60	Influential Palestinians Seek One Democratic State	Arab League Backs Palestinian Stance in Peace Talks
main-news	headlines	2015	0274	1.40	Dozens killed in Russian plane crash	Ten killed in Alaska plane crash
main-news	headlines	2015	0276	4.00	U.S. retailers agree to Bangladesh plant safety pact	70 retailers agree to new Bangladesh factory safety pact
main-news	headlines	2015	0277	3.20	US government shutdown begins - live updates	Government Shutdown Begins Over Health Care Feud
main-news	headlines	2015	0285	3.00	Suicide bomber kills 14 in Afghanistan	Suicide blast kills 1 in Afghan capital
main-news	headlines	2015	0286	4.00	China launches probe and rover to moon	China launches first moon rover mission
main-news	headlines	2015	0287	1.80	All eyes on Khurshid‚Äôs trip ...	EU finance ministers‚Äô talks b...
main-news	headlines	2015	0288	3.80	Australia cuts rates to record low	Australia cuts interest rate to record low 2.75%
main-news	headlines	2015	0289	3.20	Chinese News Agency Slams Delays in Search for Jet	Ten Chinese vessels on standby for jet search
main-news	headlines	2015	0291	1.60	Classic crossword - Saturday 1st June	Classic crossword - Saturday 20th April
main-news	headlines	2015	0292	3.40	N Korea test-fires 30 short-range missiles	N. Korea fires short-range missiles
main-news	headlines	2015	0295	5.00	Palestinian diplomat dies in Prague blast	Palestinian diplomat killed in explosion in Prague
main-news	headlines	2015	0298	2.40	Novice 'steered South Korea ferry'	South Korea ferry captain arrested
main-news	headlines	2015	0300	1.60	Chinese president meets Indian vice president	Chinese president meets U.S. state secretary
main-news	headlines	2015	0303	4.60	Teenage girl killed in east London Shereka Marsh was shot in the neck, police say	Hackney shooting: Teenager Shereka Marsh 'bled to death after being shot in neck'
main-news	headlines	2015	0304	1.60	Death toll in Nairobi attack rises to 59	Death toll from Egypt violence rises to 638
main-news	headlines	2015	0308	4.00	China's Peace Ark departs for the Philippines Thursday	China sends aid team to Philippines
main-news	headlines	2015	0311	0.00	Iran dissidents 'killed in Iraq'	France loses influence in Europe
main-news	headlines	2015	0312	0.40	James Gandolfini dies aged 51	Nelson Mandela dies aged 95
main-news	headlines	2015	0314	4.20	Nearly nine million people in 'severe debt'	Britain's debt timebomb: Nine million are in 'serious debt'
main-news	headlines	2015	0316	5.00	Updated - Two explosions near finish line of Boston Marathon	Report of two explosions at finish line of Boston Marathon
main-news	headlines	2015	0317	1.00	Twelve killed in bomb blast on Pakistani train	Five killed by bomb blast in East India
main-news	headlines	2015	0319	4.80	The new Cold War	A new Cold War?
main-news	headlines	2015	0329	5.00	Cuba's 'Ladies' to pick up EU prize 8 years late	Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later
main-news	headlines	2015	0331	0.60	Fourteen killed in Brazil bus accident	Two killed in Arizona skydiving accident
main-news	headlines	2015	0335	1.80	US: Assad used chemical weapons on Syria rebels	Assad agrees to hand over chemical weapons
main-news	headlines	2015	0336	3.40	Death Toll in Bangladesh Collapse at 194	At least 200 killed in Bangladesh building collapse
main-news	headlines	2015	0340	2.80	Israeli teens missing in West Bank	Israel finds bodies of three missing teens in West Bank
main-news	headlines	2015	0341	3.40	President mourns death of Mandela	World mourns passing of Mandela
main-news	headlines	2015	0347	3.20	Two blasts near Iranian embassy in Beirut, 7 killed	Blast near Iran embassy in Beirut
main-news	headlines	2015	0351	2.20	Singapore shares open 0.31% higher on Monday	Singapore shares open lower on Monday
main-news	headlines	2015	0353	2.40	Suicide bomber kills 23 Iraqi army recruits	Suicide bomber kills 13 Iraqi army recruits in Baghdad
main-news	headlines	2015	0360	4.60	Deaf customers sue Starbucks, say they're mocked	Deaf NY Starbucks patrons sue, say they're mocked
main-news	headlines	2015	0361	4.80	Thousands evacuated in Moscow metro fire	Thousands evacuated after fire breaks out in Moscow Metro
main-news	headlines	2015	0364	0.40	38 killed in rains, flash floods in Pakistan	Three killed in Brazil stadium collapse
main-news	headlines	2015	0365	3.00	7 killed by Shiite al-Houthi fighters in northern Yemen	At least 5 killed in sectarian conflict in north Yemen
main-news	headlines	2015	0368	0.40	Iran excluded from Syria peace talks: UN	Many killed in Syrian air strike
main-news	headlines	2015	0374	0.40	Kerry call on Congress to end shutdown	Brazil's Congress approves internet legislation
main-news	headlines	2015	0381	1.00	Canada train plot suspects reject charges	Canadians released in Egypt, not yet heading home
main-news	headlines	2015	0383	2.80	East Ukraine Separatists Ask to Join Russia	Crimean Parliament Votes to Join Russia
main-news	headlines	2015	0384	0.00	Rudd sworn in as new Australian PM	Muslims in hiding as sectarian ...
main-news	headlines	2015	0386	0.00	Moon rocks indicate earth's orb born of collision	Indian minister killed in head-on collision
main-news	headlines	2015	0389	5.00	BlackBerry loses US$965m in Q2	BlackBerry loses $965M in 2nd quarter
main-news	headlines	2015	0393	1.60	Egypt strongly opposes military action against Syria	Reactions to the prospect of military action against Syria
main-news	headlines	2015	0396	1.80	Pro-Russia rebels downed Malaysian plane: Ukraine	Russia Preparing Counterproposals Over Ukraine
main-news	headlines	2015	0397	0.40	No argument with Jakarta on boats: Abbott	No agreement at Iran nuclear talks
main-news	headlines	2015	0401	4.60	US believes Syria has probably used chemical weapons	US believes Syrian government used chemical weapons
main-news	headlines	2015	0405	0.00	Egypt's opposition criticizes president's speech	Pakistan's opposition party boycotts presidential elections
main-news	headlines	2015	0406	1.00	Syrian war seen dragging on for years	Syria regime releases hundreds of prisoners
main-news	headlines	2015	0407	1.00	Russia says ballistic missiles fired in Mediterranean	Israel says it carried out joint missile test with US in Mediterranean
main-news	headlines	2015	0409	3.00	Volcano erupts in Indonesia -100,000 evacuated and airports closed	Volcanic eruption closes 3 airports
main-news	headlines	2015	0411	1.40	49 killed, 148 wounded in violent attacks in Iraq	2 killed, 11 wounded in attacks in Iraq
main-news	headlines	2015	0412	1.40	Ukraine's Yanukovych says he does not plan to resign	Ukraine opposition demands Yanukovich resign
main-news	headlines	2015	0413	0.80	Flash floods kill 58 in eastern Afghanistan	Bomb wounds 16 in eastern Afghanistan
main-news	headlines	2015	0414	5.00	Investigators probe motives of LAX airport shooter	Investigators Probe Motives of Los Angeles Airport Shooter
main-news	headlines	2015	0416	5.00	Outrage after reports emerge about 6-year-old Indian girl raped at school	Outrage After Indian Girl, 6, Raped at Her School
main-news	headlines	2015	0419	4.60	Janet Yellen to become first woman to lead the Federal Reserve	US Senate confirms Janet Yellen as US Federal Reserve chief
main-news	headlines	2015	0422	3.80	World powers, Iran under Rouhani revive nuclear talks	World powers seek rare progress in Iran nuclear talks
main-news	headlines	2015	0425	1.20	Muslim Brotherhood banned in Egypt	Military holds upper hand in Egypt
main-news	headlines	2015	0427	2.80	More Deaths Expected in Canada Oil Train Explosion	Five dead in Canada train crash
main-news	headlines	2015	0430	0.40	Philippines defers comment on Taiwan fisher attack	Bin Laden's continuing sway shown in Kenya mall attack
main-news	headlines	2015	0432	1.60	Crowds, Dignitaries Gather for Mandela Memorial Service	Obama takes 'selfie' at Mandela's funeral service
main-news	headlines	2015	0437	1.80	Obama Urges Restraint from Israelis, Palestinians	Obama meets Israeli, Palestinian negotiators
main-news	headlines	2015	0439	4.20	Russia releases Greenpeace doctor	Russian court releases Greenpeace ship doctor on bail
main-news	headlines	2015	0440	0.20	Russian aircraft wreckage found after a year	Russia evacuates embassy in Libya after attack
main-news	headlines	2015	0441	4.00	17 killed in US drone attack on Yemen wedding party	U.S. drone mistakenly kills 14 in Yemen wedding convoy
main-news	headlines	2015	0442	1.00	China manufacturing index at 11-month low: HSBC	China manufacturing expands in September
main-news	headlines	2015	0445	0.40	France to ban child beauty pageants	Facebook to test mobile payments service
main-news	headlines	2015	0446	1.80	Today in History, Dec. 2	Today in History, April 23
main-news	headlines	2015	0451	1.80	Ships Train for Syrian Chemical Weapons Transport	UN Adopts Syrian Chemical Weapons Resolution
main-news	headlines	2015	0452	0.60	Death toll rises to 29 in India's Mumbai building collapse	Death toll rises to 12 in Indonesia mine collapse
main-news	headlines	2015	0455	1.40	Extremists claim responsibility for Niger attacks	Greek militant group claims responsibility for Golden Dawn killings
main-news	headlines	2015	0460	3.80	Pro-Russians forces enter Ukrainian naval base in Crimea	Crimean forces storm Ukrainian navy headquarters
main-news	headlines	2015	0461	4.20	Body of missing South Korean shipping tycoon found in field	Sewol ferry disaster: Body of South Korean shipping tycoon found
main-news	headlines	2015	0465	2.20	No update on Nelson Mandela's condition	Nelson Mandela's condition improves
main-news	headlines	2015	0467	2.00	Ukraine: Nine people die in Kyiv clashes	Ukraine pressured over Kiev clashes
main-news	headlines	2015	0470	4.20	US Flying Surveillance Missions to Help Find Kidnapped Nigerian Girls	US surveillance aircraft join hunt for kidnapped Nigerian girls
main-news	headlines	2015	0478	3.80	Prince George is christened at St James's Palace	Prince George christened in London
main-news	headlines	2015	0479	4.00	Monty Python to reunite for new show	Monty Python to reunite on stage
main-news	headlines	2015	0480	0.20	Italian Foreign Minister confers with Ghana VP	Belgian Prime Minister sends condolences to victims
main-news	headlines	2015	0482	1.40	Gunman who held suburban Atlanta firefighters hostage now dead, police say	The Lede: Video: Gunman Takes Firefighters Hostage in Georgia
main-news	headlines	2015	0483	5.00	Bradley Manning-WikiLeaks case turns to sentencing	Manning WikiLeaks case turns to sentencing phase
main-news	headlines	2015	0485	2.40	Egypt poll: 98 per cent vote 'yes' for new constitution	Egypt holding key vote on constitution
main-news	headlines	2015	0486	4.60	Iran, six global powers sign landmark nuclear deal	Iran, world powers agree nuclear deal
main-news	headlines	2015	0492	1.00	Israeli forces arrest 6 Palestinians in overnight West Bank raids	Israel classifies Jerusalem natives as noncitizens
main-news	headlines	2015	0493	2.80	Hague 'concerns over conduct' of Zimbabwe election	Zimbabwe: 'Grave Concerns' Over Election
main-news	headlines	2015	0494	0.60	Hong Kong stocks end higher	Indian stocks open higher
main-news	headlines	2015	0495	0.40	Dignitaries pay tribute to Paul Desmarais	Stars pay tribute to James Garner
main-news	headlines	2015	0497	4.20	Southwest grounds flights due to computer glitch	Southwest flights delayed, canceled after computer glitch
main-news	headlines	2015	0498	3.60	Vatican Embassy in Syria hit by mortar fire	Vatican embassy in Syria hit by mortar; no injuries
main-news	headlines	2015	0501	4.20	North Korea blocks access to joint industrial zone	North Korea Blocks Access to Key Industrial Zone
main-news	headlines	2015	0503	2.80	Islamic militants kill 9 foreign tourists, 1 Pakistani	Gunmen Kill 11 Foreign Tourists in Pakistan
main-news	headlines	2015	0506	1.00	'Western' forces attack Islamic militant base in Somalia	Western powers scramble to befriend Modi
main-news	headlines	2015	0508	3.80	Hong Kong set for huge democracy rally on handover anniversary	Hong Kong set for huge democracy rally
main-news	headlines	2015	0510	3.00	Suicide bomber kills 20 in Iraq	Suicide bomber attacks primary school in Iraq, kills 15
main-news	headlines	2015	0514	0.40	Five children buried alive in Bohol landslide	Nine children die in attack in Afghanistan attack
main-news	headlines	2015	0515	3.00	6 Killed by Hot Lava as Indonesia Volcano Erupts	Five dead in Indonesian eruption
main-news	headlines	2015	0516	0.60	At least 11 killed in India building collapse	At Least 66 Killed in Bomb Blasts in Iraq
main-news	headlines	2015	0518	2.80	Egypt's presidential election begins	Egypt issues long-waited presidential election law
main-news	headlines	2015	0519	4.40	Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.	Son of popular US evangelist Warren kills himself
main-news	headlines	2015	0524	0.00	Italian parliament backs new PM	Train Derailment Kills 4 in New York
main-news	headlines	2015	0525	0.40	Russian lawmakers pass new bill restricting Internet	Russia says ballistic 'objects' fired in Mediterranean
main-news	headlines	2015	0529	3.40	Super Typhoon Haiyan, Strongest of Season, Slams the Philippines	Super typhoon Haiyan closes in on the Philippines
main-news	headlines	2015	0530	0.00	Nato condemns Ukraine crackdown	Thai bonds best in region
main-news	headlines	2015	0532	1.20	China to investigate EU wine exports	Christie investigation heats up
main-news	headlines	2015	0538	3.60	Conan O'Brien at the White House Correspondents' Dinner	Obama and O'Brien Cast Their Versions of D.C. White House Correspondents' Dinner
main-news	headlines	2015	0541	3.00	Boston bomb suspect charged; religious motive seen	Boston bombing suspect charged in hospital bed
main-news	headlines	2015	0543	1.40	Asian markets mixed on China trade data	Asian markets slump on central bank stimulus fears
main-news	headlines	2015	0544	4.80	World's oldest person dies in Japan at 116	Jiroemon Kimura: World's oldest person dies aged 116
main-news	headlines	2015	0545	1.40	Foreign exchange rates in India	Foreign exchange rates in Singapore
main-news	headlines	2015	0546	3.60	Colorado wildfire destroys more than 90 homes as winds worsen	Colorado wildfire may be biggest property destroyer in state history
main-news	headlines	2015	0554	2.00	Earthquake of 6.3 magnitude strikes off Indonesia island	Earthquake of 6 magnitude strikes Thailand
main-news	headlines	2015	0556	2.00	US, Afghan govt to hold peace talks with Taliban	Pakistan holds direct talks with Taliban
main-news	headlines	2015	0560	3.00	News of Terrorism and the Israeli-Palestinian Conflict (January 22 ‚Äď 28, 2014)	News of Terrorism and the Israeli-Palestinian Conflict (July 31 ‚Äď August 6, 2013)
main-news	headlines	2015	0564	1.60	'It's either too late or too early to intervene in Syria'	UN Chief: Inspectors need 4 days to conclude probe in Syria
main-news	headlines	2015	0568	1.00	Iran's nuclear negotiating team leaves for Kazakhstan	Iran's nuclear quest 'has cost Tehran over $100 billion'
main-news	headlines	2015	0569	0.80	U.S factory orders down 0.7 pct in January	German factory orders rebound in January
main-news	headlines	2015	0574	5.00	Gunmen Surround Libya's Foreign Ministry To Push Demands	Gunmen surround Libyan foreign ministry to push demands
main-news	headlines	2015	0576	0.60	Typhoon death toll rises to 3633	Egyptian death toll rises to 638
main-news	headlines	2015	0577	4.20	Uganda's president signs anti-gay bill	Uganda's president signs harsh anti-gay law
main-news	headlines	2015	0578	1.80	Russian parliament allows Putin to use military in Ukraine	Russia has no intention to incorporate southeastern Ukraine: FM
main-news	headlines	2015	0579	4.40	Bradley Manning acquitted of aiding the enemy	Wikileaks soldier Bradley Manning acquitted of aiding the enemy
main-news	headlines	2015	0582	0.60	G7 'to intensify Russia sanctions'	Ukraine Fears Russian Invasion
main-news	headlines	2015	0584	5.00	Rock bands' plane makes emergency landing in Ill.	Rock Bands' Plane Makes Emergency Landing in Ill.
main-news	headlines	2015	0587	0.80	Russian Prime Minister On Second Day Of Crimea Visit	Russia warns against setting preconditions for Syria
main-news	headlines	2015	0590	4.60	Judge OKs force-feeding California inmates	U.S. judge approves force-feeding Californian inmates on hunger strik
main-news	headlines	2015	0591	4.00	Gang violence kills 16 in Venezuelan prison	Sixteen killed in Venezuela prison
main-news	headlines	2015	0597	3.40	US Military Deaths in Afghanistan at 2,153	U.S. Military Deaths in Afghanistan
main-news	headlines	2015	0598	1.40	Israel, Palestinians seek another meeting Monday: U.S. official	Palestinians: We Don't Want Kerry Mission to Fail
main-news	headlines	2015	0600	3.80	Tropical Storm Karen targets US Gulf Coast	Tropical Storm Karen poised to make landfall
main-news	headlines	2015	0606	4.80	Seamus Heaney, Irish Poet of Soil and Strife, Dies at 74	Seamus Heaney, Irish poet and Nobel winner, dies at 74
main-news	headlines	2015	0609	4.60	Bangladesh Islamists rally against atheist bloggers	Bangladeshi Islamists rally to demand action against atheist bloggers
main-news	headlines	2015	0610	4.00	Crash of Malaysia Airlines Flight MH17 in Eastern Ukraine	Malaysia Airlines plane crashes on Ukraine-Russia border
main-news	headlines	2015	0611	1.80	Suicide bomber kills 13 at restaurant in central Somalia	Suicide bomber kills at least 4 in Kabul
