surprise.OnWN	2012test	0259	4.500	have a monopoly of; control fully	have or exploit a monopoly of.
surprise.OnWN	2012test	0260	3.750	reduce to a simpler molecular compound	reduce (petroleum) to a simpler compound by cracking.
surprise.OnWN	2012test	0261	2.500	cause to be interested	attract; cause to be enamored.
surprise.OnWN	2012test	0262	3.500	To remain emotionally or intellectually          attached without necessary physical contact.	to remain emotionally or intellectually attached.
surprise.OnWN	2012test	0263	4.750	The act of transporting goods commerically at rates cheaper than express rates.	transporting goods commercially at rates cheaper than express rates.
surprise.OnWN	2012test	0264	4.500	(An occurance of) the preservation or management of natural resources.	the preservation and careful management of the environment and of natural resources.
surprise.OnWN	2012test	0265	4.000	remove the pod, husk or shell	fall out of the pod or husk.
surprise.OnWN	2012test	0266	4.000	abstain from eating or from certain foods	abstain from eating.
surprise.OnWN	2012test	0267	4.000	feel hot or painful, as if burning	feel hot or painful.
surprise.OnWN	2012test	0268	4.750	(cause to) return after being refused	come back after being refused.
surprise.OnWN	2012test	0269	4.250	a loss of function	loss of ability to function normally.
surprise.OnWN	2012test	0270	3.500	administrator, one who controls resources	someone who controls resources and expenditures.
surprise.OnWN	2012test	0271	3.750	a stovetop, cooking appliance	a kitchen appliance used for cooking food.
surprise.OnWN	2012test	0272	4.500	rinse one's mouth with mouthwash, gargle	rinse one's mouth and throat with mouthwash.
surprise.OnWN	2012test	0273	4.000	a quantity that is an approximate calculation	an approximate calculation of quantity or degree or worth.
surprise.OnWN	2012test	0274	4.000	turn on an axis; spin	turn on or around an axis or a center.
surprise.OnWN	2012test	0275	5.000	marriage offer	an offer of marriage.
surprise.OnWN	2012test	0276	3.500	Try to gain favor by flattering or showing    submission or fear.	show submission or fear.
surprise.OnWN	2012test	0277	4.250	the public submission of a legal record	the entering of a legal document into the public record.
surprise.OnWN	2012test	0278	4.000	Shrivel, wither, or mature imperfectly, as of a flower.	shrivel or wither or mature imperfectly.
surprise.OnWN	2012test	0279	4.250	have faith in, bet on	have faith or confidence in.
surprise.OnWN	2012test	0280	4.250	burst into flames (telic)	start to burn or burst into flames.
